15:10:23,21.48,35.72
15:10:24,21.48,35.72
15:10:25,21.48,35.72
15:10:26,21.48,35.72
15:10:27,21.49,35.72
15:10:28,21.49,35.70
15:10:29,21.48,35.66
15:10:30,21.49,35.62
15:10:31,21.49,35.63
15:10:32,21.49,35.60
15:10:33,21.48,35.60
15:10:34,21.49,35.58
15:10:35,21.48,35.58
15:10:36,21.48,35.58
15:10:37,21.48,35.58
15:10:38,21.46,35.58
15:10:39,21.46,35.58
15:10:40,21.45,35.62
15:10:41,21.46,35.64
15:10:42,21.45,35.64
15:10:43,21.43,35.60
15:10:44,21.45,35.62
15:10:45,21.43,35.62
15:10:46,21.43,35.63
15:10:47,21.42,35.63
15:10:48,21.42,35.63
15:10:49,21.42,35.63
15:10:50,21.41,35.63
15:10:51,21.42,35.63
15:10:52,21.42,35.60
15:10:53,21.42,35.63
15:10:54,21.42,35.63
15:10:55,21.41,35.65
15:10:56,21.41,35.65
15:10:57,21.39,35.63
15:10:58,21.39,35.65
15:10:59,21.38,35.68
15:11:00,21.38,35.73
15:11:01,21.37,35.73
15:11:02,21.34,35.72
15:11:03,21.34,35.70
15:11:04,21.34,35.68
15:11:05,21.34,35.68
15:11:06,21.34,35.68
15:11:07,21.33,35.66
15:11:08,21.34,35.70
15:11:09,21.33,35.74
15:11:10,21.32,35.76
15:11:11,21.32,35.78
15:11:12,21.33,35.78
15:11:13,21.33,35.76
15:11:14,21.33,35.76
15:11:15,21.32,35.78
15:11:16,21.32,35.80
15:11:17,21.33,35.82
15:11:18,21.32,35.80
15:11:19,21.32,35.80
15:11:20,21.30,35.82
15:11:21,21.30,35.82
15:11:22,21.30,35.80
15:11:23,21.29,35.83
15:11:24,21.29,35.84
15:11:25,21.30,35.84
15:11:26,21.29,35.85
15:11:27,21.27,35.83
15:11:28,21.27,35.83
15:11:29,21.29,35.91
15:11:30,21.27,36.01
15:11:31,21.27,35.99
15:11:32,21.27,35.95
15:11:33,21.27,35.89
15:11:34,21.26,35.87
15:11:35,21.26,35.85
15:11:36,21.26,35.85
15:11:37,21.25,35.87
15:11:38,21.26,35.91
15:11:39,21.25,35.97
15:11:40,21.25,35.99
15:11:41,21.25,35.99
15:11:42,21.23,35.95
15:11:43,21.23,35.93
15:11:44,21.25,35.91
15:11:45,21.23,35.89
15:11:46,21.23,35.89
15:11:47,21.23,35.93
15:11:48,21.23,35.93
15:11:49,21.22,35.89
15:11:50,21.23,35.89
15:11:51,21.23,35.88
15:11:52,21.22,35.90
15:11:53,21.22,35.91
15:11:54,21.22,35.91
15:11:55,21.22,35.92
15:11:56,21.22,35.92
15:11:57,21.21,35.94
15:11:58,21.21,35.94
15:11:59,21.21,35.92
15:12:00,21.21,35.92
15:12:01,21.21,35.94
15:12:02,21.21,35.94
15:12:03,21.21,35.94
